Migration und Teilhabe in Niedersachsen - Integrationsmonitoring 2021,Gebietseinheit,Land der Staatsangehörigkeit,Units,GeoCode,Value,Value_2
2014,"Cuxhaven",Polen,Veränderung gegenüber 2005 in Prozent,K03352,+145.305164319249,145,3051643
2014,"Harburg",Polen,Veränderung gegenüber 2005 in Prozent,K03353,+73.8041002277904,73,80410023
2014,"Lüchow-Dannenberg",Polen,Veränderung gegenüber 2005 in Prozent,K03354,+168.510638297872,168,5106383
2014,"Lüneburg",Polen,Veränderung gegenüber 2005 in Prozent,K03355,+101.709401709402,101,7094017
2014,"Osterholz",Polen,Veränderung gegenüber 2005 in Prozent,K03356,+152.471482889734,152,4714829
2014,"Rotenburg (Wümme)",Polen,Veränderung gegenüber 2005 in Prozent,K03357,+111.565585331453,111,5655853
2014,"Heidekreis",Polen,Veränderung gegenüber 2005 in Prozent,K03358,+207.327586206897,207,3275862
2014,"Stade",Polen,Veränderung gegenüber 2005 in Prozent,K03359,+271.184022824536,271,1840228
2014,"Uelzen",Polen,Veränderung gegenüber 2005 in Prozent,K03360,+131.972789115646,131,9727891
2014,"Verden",Polen,Veränderung gegenüber 2005 in Prozent,K03361,+136.547085201794,136,5470852
2014,"Statistische Region Lüneburg",Polen,Veränderung gegenüber 2005 in Prozent,K033,+146.993729251199,146,9937293
2014,"Delmenhorst, Stadt",Polen,Veränderung gegenüber 2005 in Prozent,K03401,+158.316633266533,158,3166333
2014,"Emden, Stadt",Polen,Veränderung gegenüber 2005 in Prozent,K03402,+181.851851851852,181,8518519
2014,"Oldenburg (Oldb), Stadt",Polen,Veränderung gegenüber 2005 in Prozent,K03403,+60.1398601398601,60,13986014
2014,"Osnabrück, Stadt",Polen,Veränderung gegenüber 2005 in Prozent,K03404,+108.239095315024,108,2390953
2014,"Wilhelmshaven, Stadt",Polen,Veränderung gegenüber 2005 in Prozent,K03405,+174.299065420561,174,2990654
2014,"Ammerland",Polen,Veränderung gegenüber 2005 in Prozent,K03451,+329.151291512915,329,1512915
2014,"Aurich",Polen,Veränderung gegenüber 2005 in Prozent,K03452,+333.43949044586,333,4394904
2014,"Cloppenburg",Polen,Veränderung gegenüber 2005 in Prozent,K03453,+259.590792838875,259,5907928
2014,"Emsland",Polen,Veränderung gegenüber 2005 in Prozent,K03454,+212.738461538462,212,7384615
2014,"Friesland",Polen,Veränderung gegenüber 2005 in Prozent,K03455,+108.982035928144,108,9820359
2014,"Grafschaft Bentheim",Polen,Veränderung gegenüber 2005 in Prozent,K03456,+422.865853658537,422,8658537
2014,"Leer",Polen,Veränderung gegenüber 2005 in Prozent,K03457,+123.809523809524,123,8095238
2014,"Oldenburg",Polen,Veränderung gegenüber 2005 in Prozent,K03458,+287.192118226601,287,1921182
2014,"Osnabrück",Polen,Veränderung gegenüber 2005 in Prozent,K03459,+250.409463148317,250,4094631
2014,"Vechta",Polen,Veränderung gegenüber 2005 in Prozent,K03460,+241.501103752759,241,5011038
2014,"Wesermarsch",Polen,Veränderung gegenüber 2005 in Prozent,K03461,+119.943820224719,119,9438202
2014,"Wittmund",Polen,Veränderung gegenüber 2005 in Prozent,K03462,+255.434782608696,255,4347826
2014,"Statistische Region Weser-Ems",Polen,Veränderung gegenüber 2005 in Prozent,K034,+209.788126241448,209,7881262
2014,"Niedersachsen",Polen,Veränderung gegenüber 2005 in Prozent,K030,+131.882269459785,131,8822695
2015,"Braunschweig, Stadt",Polen,Veränderung gegenüber 2005 in Prozent,K03101,+87.3326467559217,87,33264676
2015,"Salzgitter, Stadt",Polen,Veränderung gegenüber 2005 in Prozent,K03102,+171.823204419889,171,8232044
2015,"Wolfsburg, Stadt",Polen,Veränderung gegenüber 2005 in Prozent,K03103,+101.677852348993,101,6778523
2015,"Gifhorn",Polen,Veränderung gegenüber 2005 in Prozent,K03151,+98.8527724665392,98,85277247
2015,"Goslar",Polen,Veränderung gegenüber 2005 in Prozent,K03153,+72.3255813953488,72,3255814
2015,"Helmstedt",Polen,Veränderung gegenüber 2005 in Prozent,K03154,+111.075949367089,111,0759494
2015,"Northeim",Polen,Veränderung gegenüber 2005 in Prozent,K03155,+102.380952380952,102,3809524
2015,"Peine",Polen,Veränderung gegenüber 2005 in Prozent,K03157,+139.121338912134,139,1213389
2015,"Wolfenbüttel",Polen,Veränderung gegenüber 2005 in Prozent,K03158,+123.006134969325,123,006135
2015,"Göttingen",Polen,Veränderung gegenüber 2005 in Prozent,K03159,+30.535894843276,30,53589484
2015,"Statistische Region Braunschweig",Polen,Veränderung gegenüber 2005 in Prozent,K031,+94.5516283377064,94,55162834
2015,"Region Hannover",Polen,Veränderung gegenüber 2005 in Prozent,K03241,+115.033591076182,115,0335911
2015,"dav. Hannover, Lhst.",Polen,Veränderung gegenüber 2005 in Prozent,K03241001,+101.660988074957,101,6609881
2015,"dav. Hannover, Umland",Polen,Veränderung gegenüber 2005 in Prozent,K03241999,+134.700908236768,134,7009082
2015,"Diepholz",Polen,Veränderung gegenüber 2005 in Prozent,K03251,+255.702917771883,255,7029178
2015,"Hameln-Pyrmont",Polen,Veränderung gegenüber 2005 in Prozent,K03252,+53.3450704225352,53,34507042
2015,"Hildesheim",Polen,Veränderung gegenüber 2005 in Prozent,K03254,+90.3983656792646,90,39836568
2015,"Holzminden",Polen,Veränderung gegenüber 2005 in Prozent,K03255,-8.93854748603352,-8,938547486
2015,"Nienburg (Weser)",Polen,Veränderung gegenüber 2005 in Prozent,K03256,+149.585062240664,149,5850622
2015,"Schaumburg",Polen,Veränderung gegenüber 2005 in Prozent,K03257,+122.871452420701,122,8714524
2015,"Statistische Region Hannover",Polen,Veränderung gegenüber 2005 in Prozent,K032,+119.056768558952,119,0567686
2015,"Celle",Polen,Veränderung gegenüber 2005 in Prozent,K03351,+191.686460807601,191,6864608
2015,"Cuxhaven",Polen,Veränderung gegenüber 2005 in Prozent,K03352,+192.957746478873,192,9577465
2015,"Harburg",Polen,Veränderung gegenüber 2005 in Prozent,K03353,+78.7015945330296,78,70159453
2015,"Lüchow-Dannenberg",Polen,Veränderung gegenüber 2005 in Prozent,K03354,+211.063829787234,211,0638298
2015,"Lüneburg",Polen,Veränderung gegenüber 2005 in Prozent,K03355,+114.358974358974,114,3589744
2015,"Osterholz",Polen,Veränderung gegenüber 2005 in Prozent,K03356,+175.665399239544,175,6653992
2015,"Rotenburg (Wümme)",Polen,Veränderung gegenüber 2005 in Prozent,K03357,+135.966149506347,135,9661495
2015,"Heidekreis",Polen,Veränderung gegenüber 2005 in Prozent,K03358,+273.275862068966,273,2758621
2015,"Stade",Polen,Veränderung gegenüber 2005 in Prozent,K03359,+294.579172610556,294,5791726
2015,"Uelzen",Polen,Veränderung gegenüber 2005 in Prozent,K03360,+156.462585034014,156,462585
2015,"Verden",Polen,Veränderung gegenüber 2005 in Prozent,K03361,+157.174887892377,157,1748879
2015,"Statistische Region Lüneburg",Polen,Veränderung gegenüber 2005 in Prozent,K033,+173.459977867945,173,4599779
2015,"Delmenhorst, Stadt",Polen,Veränderung gegenüber 2005 in Prozent,K03401,+198.196392785571,198,1963928
2015,"Emden, Stadt",Polen,Veränderung gegenüber 2005 in Prozent,K03402,+221.481481481481,221,4814815
2015,"Oldenburg (Oldb), Stadt",Polen,Veränderung gegenüber 2005 in Prozent,K03403,+84.4755244755245,84,47552448
2015,"Osnabrück, Stadt",Polen,Veränderung gegenüber 2005 in Prozent,K03404,+134.571890145396,134,5718901
2015,"Wilhelmshaven, Stadt",Polen,Veränderung gegenüber 2005 in Prozent,K03405,+178.971962616822,178,9719626
2015,"Ammerland",Polen,Veränderung gegenüber 2005 in Prozent,K03451,+365.313653136531,365,3136531
2015,"Aurich",Polen,Veränderung gegenüber 2005 in Prozent,K03452,+373.885350318471,373,8853503
2015,"Cloppenburg",Polen,Veränderung gegenüber 2005 in Prozent,K03453,+278.005115089514,278,0051151
2015,"Emsland",Polen,Veränderung gegenüber 2005 in Prozent,K03454,+257.6,257,6
2015,"Friesland",Polen,Veränderung gegenüber 2005 in Prozent,K03455,+123.952095808383,123,9520958
2015,"Grafschaft Bentheim",Polen,Veränderung gegenüber 2005 in Prozent,K03456,+529.573170731707,529,5731707
2015,"Leer",Polen,Veränderung gegenüber 2005 in Prozent,K03457,+145.112781954887,145,112782
2015,"Oldenburg",Polen,Veränderung gegenüber 2005 in Prozent,K03458,+313.546798029557,313,546798
2015,"Osnabrück",Polen,Veränderung gegenüber 2005 in Prozent,K03459,+285.89626933576,285,8962693
2015,"Vechta",Polen,Veränderung gegenüber 2005 in Prozent,K03460,+292.384105960265,292,384106
2015,"Wesermarsch",Polen,Veränderung gegenüber 2005 in Prozent,K03461,+156.179775280899,156,1797753
2015,"Wittmund",Polen,Veränderung gegenüber 2005 in Prozent,K03462,+326.086956521739,326,0869565
2015,"Statistische Region Weser-Ems",Polen,Veränderung gegenüber 2005 in Prozent,K034,+246.899139262856,246,8991393
2015,"Niedersachsen",Polen,Veränderung gegenüber 2005 in Prozent,K030,+159.001018110018,159,0010181
2016,"Braunschweig, Stadt",Polen,Veränderung gegenüber 2005 in Prozent,K03101,+88.9804325437693,88,98043254
2016,"Salzgitter, Stadt",Polen,Veränderung gegenüber 2005 in Prozent,K03102,+211.233885819521,211,2338858
2016,"Wolfsburg, Stadt",Polen,Veränderung gegenüber 2005 in Prozent,K03103,+110.570469798658,110,5704698
2016,"Gifhorn",Polen,Veränderung gegenüber 2005 in Prozent,K03151,+95.0286806883365,95,02868069
2016,"Goslar",Polen,Veränderung gegenüber 2005 in Prozent,K03153,+86.046511627907,86,04651163
2016,"Helmstedt",Polen,Veränderung gegenüber 2005 in Prozent,K03154,+135.759493670886,135,7594937
2016,"Northeim",Polen,Veränderung gegenüber 2005 in Prozent,K03155,+139.583333333333,139,5833333
2016,"Peine",Polen,Veränderung gegenüber 2005 in Prozent,K03157,+160.460251046025,160,460251
2016,"Wolfenbüttel",Polen,Veränderung gegenüber 2005 in Prozent,K03158,+120.858895705521,120,8588957
2016,"Göttingen",Polen,Veränderung gegenüber 2005 in Prozent,K03159,+39.0293225480283,39,02932255
2016,"Statistische Region Braunschweig",Polen,Veränderung gegenüber 2005 in Prozent,K031,+105.66445439111,105,6644544
2016,"Region Hannover",Polen,Veränderung gegenüber 2005 in Prozent,K03241,+131.271390543795,131,2713905
2016,"dav. Hannover, Lhst.",Polen,Veränderung gegenüber 2005 in Prozent,K03241001,+114.970187393526,114,9701874
2016,"dav. Hannover, Umland",Polen,Veränderung gegenüber 2005 in Prozent,K03241999,+155.245850297526,155,2458503
2016,"Diepholz",Polen,Veränderung gegenüber 2005 in Prozent,K03251,+279.310344827586,279,3103448
2016,"Hameln-Pyrmont",Polen,Veränderung gegenüber 2005 in Prozent,K03252,+61.9718309859155,61,97183099
2016,"Hildesheim",Polen,Veränderung gegenüber 2005 in Prozent,K03254,+111.950970377937,111,9509704
2016,"Holzminden",Polen,Veränderung gegenüber 2005 in Prozent,K03255,-16.2011173184358,-16,20111732
2016,"Nienburg (Weser)",Polen,Veränderung gegenüber 2005 in Prozent,K03256,+189.419087136929,189,4190871
2016,"Schaumburg",Polen,Veränderung gegenüber 2005 in Prozent,K03257,+147.913188647746,147,9131886
2016,"Statistische Region Hannover",Polen,Veränderung gegenüber 2005 in Prozent,K032,+136.943231441048,136,9432314
2016,"Celle",Polen,Veränderung gegenüber 2005 in Prozent,K03351,+221.852731591449,221,8527316
2016,"Cuxhaven",Polen,Veränderung gegenüber 2005 in Prozent,K03352,+195.774647887324,195,7746479
2016,"Harburg",Polen,Veränderung gegenüber 2005 in Prozent,K03353,+112.414578587699,112,4145786
2016,"Lüchow-Dannenberg",Polen,Veränderung gegenüber 2005 in Prozent,K03354,+251.063829787234,251,0638298
2016,"Lüneburg",Polen,Veränderung gegenüber 2005 in Prozent,K03355,+137.606837606838,137,6068376
2016,"Osterholz",Polen,Veränderung gegenüber 2005 in Prozent,K03356,+156.653992395437,156,6539924
2016,"Rotenburg (Wümme)",Polen,Veränderung gegenüber 2005 in Prozent,K03357,+139.774330042313,139,77433
2016,"Heidekreis",Polen,Veränderung gegenüber 2005 in Prozent,K03358,+311.637931034483,311,637931
2016,"Stade",Polen,Veränderung gegenüber 2005 in Prozent,K03359,+347.218259629101,347,2182596
2016,"Uelzen",Polen,Veränderung gegenüber 2005 in Prozent,K03360,+187.414965986395,187,414966
2016,"Verden",Polen,Veränderung gegenüber 2005 in Prozent,K03361,+176.905829596413,176,9058296
2016,"Statistische Region Lüneburg",Polen,Veränderung gegenüber 2005 in Prozent,K033,+198.874953891553,198,8749539
2016,"Delmenhorst, Stadt",Polen,Veränderung gegenüber 2005 in Prozent,K03401,+196.593186372745,196,5931864
2016,"Emden, Stadt",Polen,Veränderung gegenüber 2005 in Prozent,K03402,+240.740740740741,240,7407407
2016,"Oldenburg (Oldb), Stadt",Polen,Veränderung gegenüber 2005 in Prozent,K03403,+83.2167832167832,83,21678322
2016,"Osnabrück, Stadt",Polen,Veränderung gegenüber 2005 in Prozent,K03404,+147.980613893376,147,9806139
2016,"Wilhelmshaven, Stadt",Polen,Veränderung gegenüber 2005 in Prozent,K03405,+187.383177570093,187,3831776
2016,"Ammerland",Polen,Veränderung gegenüber 2005 in Prozent,K03451,+400,400
2016,"Aurich",Polen,Veränderung gegenüber 2005 in Prozent,K03452,+384.076433121019,384,0764331
2016,"Cloppenburg",Polen,Veränderung gegenüber 2005 in Prozent,K03453,+328.388746803069,328,3887468
2016,"Emsland",Polen,Veränderung gegenüber 2005 in Prozent,K03454,+296.615384615385,296,6153846
2016,"Friesland",Polen,Veränderung gegenüber 2005 in Prozent,K03455,+127.544910179641,127,5449102
2016,"Grafschaft Bentheim",Polen,Veränderung gegenüber 2005 in Prozent,K03456,+584.451219512195,584,4512195
2016,"Leer",Polen,Veränderung gegenüber 2005 in Prozent,K03457,+170.676691729323,170,6766917
2016,"Oldenburg",Polen,Veränderung gegenüber 2005 in Prozent,K03458,+316.256157635468,316,2561576
2016,"Osnabrück",Polen,Veränderung gegenüber 2005 in Prozent,K03459,+307.643312101911,307,6433121
2016,"Vechta",Polen,Veränderung gegenüber 2005 in Prozent,K03460,+308.388520971302,308,388521
2016,"Wesermarsch",Polen,Veränderung gegenüber 2005 in Prozent,K03461,+187.921348314607,187,9213483
2016,"Wittmund",Polen,Veränderung gegenüber 2005 in Prozent,K03462,+313.04347826087,313,0434783
2016,"Statistische Region Weser-Ems",Polen,Veränderung gegenüber 2005 in Prozent,K034,+269.78591922313,269,7859192
2016,"Niedersachsen",Polen,Veränderung gegenüber 2005 in Prozent,K030,+178.206275259927,178,2062753
2017,"Braunschweig, Stadt",Polen,Veränderung gegenüber 2005 in Prozent,K03101,+91.8125643666323,91,81256437
2017,"Salzgitter, Stadt",Polen,Veränderung gegenüber 2005 in Prozent,K03102,+232.412523020258,232,412523
2017,"Wolfsburg, Stadt",Polen,Veränderung gegenüber 2005 in Prozent,K03103,+119.798657718121,119,7986577
2017,"Gifhorn",Polen,Veränderung gegenüber 2005 in Prozent,K03151,+89.2925430210325,89,29254302
2017,"Goslar",Polen,Veränderung gegenüber 2005 in Prozent,K03153,+97.6744186046512,97,6744186
2017,"Helmstedt",Polen,Veränderung gegenüber 2005 in Prozent,K03154,+159.493670886076,159,4936709
2017,"Northeim",Polen,Veränderung gegenüber 2005 in Prozent,K03155,+139.583333333333,139,5833333
2017,"Peine",Polen,Veränderung gegenüber 2005 in Prozent,K03157,+187.65690376569,187,6569038
2017,"Wolfenbüttel",Polen,Veränderung gegenüber 2005 in Prozent,K03158,+119.325153374233,119,3251534
2017,"Göttingen",Polen,Veränderung gegenüber 2005 in Prozent,K03159,+42.0626895854398,42,06268959
2017,"Statistische Region Braunschweig",Polen,Veränderung gegenüber 2005 in Prozent,K031,+113.150177496527,113,1501775
2017,"Region Hannover",Polen,Veränderung gegenüber 2005 in Prozent,K03241,+135.898085942452,135,8980859
2017,"dav. Hannover, Lhst.",Polen,Veränderung gegenüber 2005 in Prozent,K03241001,+115.502555366269,115,5025554
2017,"dav. Hannover, Umland",Polen,Veränderung gegenüber 2005 in Prozent,K03241999,+165.894143438772,165,8941434
2017,"Diepholz",Polen,Veränderung gegenüber 2005 in Prozent,K03251,+283.95225464191,283,9522546
2017,"Hameln-Pyrmont",Polen,Veränderung gegenüber 2005 in Prozent,K03252,+68.1338028169014,68,13380282
2017,"Hildesheim",Polen,Veränderung gegenüber 2005 in Prozent,K03254,+121.144024514811,121,1440245
2017,"Holzminden",Polen,Veränderung gegenüber 2005 in Prozent,K03255,-16.2011173184358,-16,20111732
2017,"Nienburg (Weser)",Polen,Veränderung gegenüber 2005 in Prozent,K03256,+251.659751037344,251,659751
2017,"Schaumburg",Polen,Veränderung gegenüber 2005 in Prozent,K03257,+159.599332220367,159,5993322
2017,"Statistische Region Hannover",Polen,Veränderung gegenüber 2005 in Prozent,K032,+144.71615720524,144,7161572
2017,"Celle",Polen,Veränderung gegenüber 2005 in Prozent,K03351,+247.980997624703,247,9809976
2017,"Cuxhaven",Polen,Veränderung gegenüber 2005 in Prozent,K03352,+208.68544600939,208,685446
2017,"Harburg",Polen,Veränderung gegenüber 2005 in Prozent,K03353,+168.79271070615,168,7927107
2017,"Lüchow-Dannenberg",Polen,Veränderung gegenüber 2005 in Prozent,K03354,+170.212765957447,170,212766
2017,"Lüneburg",Polen,Veränderung gegenüber 2005 in Prozent,K03355,+135.897435897436,135,8974359
2017,"Osterholz",Polen,Veränderung gegenüber 2005 in Prozent,K03356,+154.752851711027,154,7528517
2017,"Rotenburg (Wümme)",Polen,Veränderung gegenüber 2005 in Prozent,K03357,+139.069111424542,139,0691114
2017,"Heidekreis",Polen,Veränderung gegenüber 2005 in Prozent,K03358,+329.956896551724,329,9568966
2017,"Stade",Polen,Veränderung gegenüber 2005 in Prozent,K03359,+397.146932952924,397,146933
2017,"Uelzen",Polen,Veränderung gegenüber 2005 in Prozent,K03360,+204.421768707483,204,4217687
2017,"Verden",Polen,Veränderung gegenüber 2005 in Prozent,K03361,+195.964125560538,195,9641256
2017,"Statistische Region Lüneburg",Polen,Veränderung gegenüber 2005 in Prozent,K033,+217.502766506824,217,5027665
2017,"Delmenhorst, Stadt",Polen,Veränderung gegenüber 2005 in Prozent,K03401,+194.589178356713,194,5891784
2017,"Emden, Stadt",Polen,Veränderung gegenüber 2005 in Prozent,K03402,+257.407407407407,257,4074074
2017,"Oldenburg (Oldb), Stadt",Polen,Veränderung gegenüber 2005 in Prozent,K03403,+79.7202797202797,79,72027972
2017,"Osnabrück, Stadt",Polen,Veränderung gegenüber 2005 in Prozent,K03404,+155.250403877221,155,2504039
2017,"Wilhelmshaven, Stadt",Polen,Veränderung gegenüber 2005 in Prozent,K03405,+196.728971962617,196,728972
2017,"Ammerland",Polen,Veränderung gegenüber 2005 in Prozent,K03451,+457.19557195572,457,195572
2017,"Aurich",Polen,Veränderung gegenüber 2005 in Prozent,K03452,+412.738853503185,412,7388535
2017,"Cloppenburg",Polen,Veränderung gegenüber 2005 in Prozent,K03453,+308.567774936061,308,5677749
2017,"Emsland",Polen,Veränderung gegenüber 2005 in Prozent,K03454,+333.538461538462,333,5384615
2017,"Friesland",Polen,Veränderung gegenüber 2005 in Prozent,K03455,+142.51497005988,142,5149701
2017,"Grafschaft Bentheim",Polen,Veränderung gegenüber 2005 in Prozent,K03456,+636.280487804878,636,2804878
2017,"Leer",Polen,Veränderung gegenüber 2005 in Prozent,K03457,+179.448621553885,179,4486216
2017,"Oldenburg",Polen,Veränderung gegenüber 2005 in Prozent,K03458,+349.507389162562,349,5073892
2017,"Osnabrück",Polen,Veränderung gegenüber 2005 in Prozent,K03459,+333.12101910828,333,1210191
2017,"Vechta",Polen,Veränderung gegenüber 2005 in Prozent,K03460,+333.222958057395,333,2229581
2017,"Wesermarsch",Polen,Veränderung gegenüber 2005 in Prozent,K03461,+185.112359550562,185,1123596
2017,"Wittmund",Polen,Veränderung gegenüber 2005 in Prozent,K03462,+340.217391304348,340,2173913
2017,"Statistische Region Weser-Ems",Polen,Veränderung gegenüber 2005 in Prozent,K034,+288.048995806665,288,0489958
2017,"Niedersachsen",Polen,Veränderung gegenüber 2005 in Prozent,K030,+190.654984111313,190,6549841
2018,"Braunschweig, Stadt",Polen,Veränderung gegenüber 2005 in Prozent,K03101,+94.9021627188466,94,90216272
