Year,Gebietseinheit,Land der Staatsangehörigkeit,Units,GeoCode,Value_2,Value
2016,Harburg,Türkei,Veränderung gegenüber 2005 in Prozent,K03353,-14.1445337,-14.1445336627548
2016,Lüchow-Dannenberg,Türkei,Veränderung gegenüber 2005 in Prozent,K03354,0.96153846,0.961538461538462
2016,Lüneburg,Türkei,Veränderung gegenüber 2005 in Prozent,K03355,-22.6130653,-22.6130653266332
2016,Osterholz,Türkei,Veränderung gegenüber 2005 in Prozent,K03356,-27.5793651,-27.5793650793651
2016,Rotenburg (Wümme),Türkei,Veränderung gegenüber 2005 in Prozent,K03357,-28.0,-28.0
2016,Heidekreis,Türkei,Veränderung gegenüber 2005 in Prozent,K03358,-29.4525829,-29.4525828835775
2016,Stade,Türkei,Veränderung gegenüber 2005 in Prozent,K03359,-9.2299847,-9.22998470168281
2016,Uelzen,Türkei,Veränderung gegenüber 2005 in Prozent,K03360,-25.5617978,-25.561797752809
2016,Verden,Türkei,Veränderung gegenüber 2005 in Prozent,K03361,-31.1154599,-31.1154598825832
2016,Statistische Region Lüneburg,Türkei,Veränderung gegenüber 2005 in Prozent,K033,-25.5738385,-25.5738384955752
2016,"Delmenhorst, Stadt",Türkei,Veränderung gegenüber 2005 in Prozent,K03401,-23.9027471,-23.9027470792548
2016,"Emden, Stadt",Türkei,Veränderung gegenüber 2005 in Prozent,K03402,-23.5924933,-23.5924932975871
2016,"Oldenburg (Oldb), Stadt",Türkei,Veränderung gegenüber 2005 in Prozent,K03403,-27.2344408,-27.2344408048666
2016,"Osnabrück, Stadt",Türkei,Veränderung gegenüber 2005 in Prozent,K03404,-15.3439153,-15.3439153439153
2016,"Wilhelmshaven, Stadt",Türkei,Veränderung gegenüber 2005 in Prozent,K03405,-27.6410999,-27.6410998552822
2016,Ammerland,Türkei,Veränderung gegenüber 2005 in Prozent,K03451,-30.0554017,-30.0554016620499
2016,Aurich,Türkei,Veränderung gegenüber 2005 in Prozent,K03452,-12.5,-12.5
2016,Cloppenburg,Türkei,Veränderung gegenüber 2005 in Prozent,K03453,-24.1245136,-24.124513618677
2016,Emsland,Türkei,Veränderung gegenüber 2005 in Prozent,K03454,-26.0797342,-26.0797342192691
2016,Friesland,Türkei,Veränderung gegenüber 2005 in Prozent,K03455,-42.0289855,-42.0289855072464
2016,Grafschaft Bentheim,Türkei,Veränderung gegenüber 2005 in Prozent,K03456,-27.1428571,-27.1428571428571
2016,Leer,Türkei,Veränderung gegenüber 2005 in Prozent,K03457,-35.8372457,-35.8372456964006
2016,Oldenburg,Türkei,Veränderung gegenüber 2005 in Prozent,K03458,-33.8118022,-33.8118022328549
2016,Osnabrück,Türkei,Veränderung gegenüber 2005 in Prozent,K03459,-18.7024973,-18.7024972855592
2016,Vechta,Türkei,Veränderung gegenüber 2005 in Prozent,K03460,-19.6627426,-19.662742602609
2016,Wesermarsch,Türkei,Veränderung gegenüber 2005 in Prozent,K03461,-27.5730623,-27.5730622617535
2016,Wittmund,Türkei,Veränderung gegenüber 2005 in Prozent,K03462,-48.1707317,-48.1707317073171
2016,Statistische Region Weser-Ems,Türkei,Veränderung gegenüber 2005 in Prozent,K034,-23.4368098,-23.436809766676
2016,Niedersachsen,Türkei,Veränderung gegenüber 2005 in Prozent,K030,-19.1876198,-19.1876198498181
2017,"Braunschweig, Stadt",Türkei,Veränderung gegenüber 2005 in Prozent,K03101,-14.3025013,-14.302501259023
2017,"Salzgitter, Stadt",Türkei,Veränderung gegenüber 2005 in Prozent,K03102,-16.693038,-16.6930379746835
2017,"Wolfsburg, Stadt",Türkei,Veränderung gegenüber 2005 in Prozent,K03103,14.4578313,14.4578313253012
2017,Gifhorn,Türkei,Veränderung gegenüber 2005 in Prozent,K03151,-13.8202838,-13.8202837624803
2017,Goslar,Türkei,Veränderung gegenüber 2005 in Prozent,K03153,-22.7789256,-22.7789256198347
2017,Helmstedt,Türkei,Veränderung gegenüber 2005 in Prozent,K03154,-23.2111693,-23.2111692844677
2017,Northeim,Türkei,Veränderung gegenüber 2005 in Prozent,K03155,-29.8245614,-29.8245614035088
2017,Peine,Türkei,Veränderung gegenüber 2005 in Prozent,K03157,-20.9097081,-20.9097080787509
2017,Wolfenbüttel,Türkei,Veränderung gegenüber 2005 in Prozent,K03158,-32.4528302,-32.4528301886792
2017,Göttingen,Türkei,Veränderung gegenüber 2005 in Prozent,K03159,-20.3505101,-20.3505100706252
2017,Statistische Region Braunschweig,Türkei,Veränderung gegenüber 2005 in Prozent,K031,-18.258354,-18.2583540407225
2017,Region Hannover,Türkei,Veränderung gegenüber 2005 in Prozent,K03241,-12.7411697,-12.7411697363548
2017,"dav. Hannover, Lhst.",Türkei,Veränderung gegenüber 2005 in Prozent,K03241001,-14.8062016,-14.8062015503876
2017,"dav. Hannover, Umland",Türkei,Veränderung gegenüber 2005 in Prozent,K03241999,-8.88008503,-8.88008503237028
2017,Diepholz,Türkei,Veränderung gegenüber 2005 in Prozent,K03251,-16.1073826,-16.1073825503356
2017,Hameln-Pyrmont,Türkei,Veränderung gegenüber 2005 in Prozent,K03252,-15.3989444,-15.3989444271965
2017,Hildesheim,Türkei,Veränderung gegenüber 2005 in Prozent,K03254,-21.9312995,-21.9312995435984
2017,Holzminden,Türkei,Veränderung gegenüber 2005 in Prozent,K03255,-26.199262,-26.1992619926199
2017,Nienburg (Weser),Türkei,Veränderung gegenüber 2005 in Prozent,K03256,-31.9556452,-31.9556451612903
2017,Schaumburg,Türkei,Veränderung gegenüber 2005 in Prozent,K03257,-29.5751634,-29.5751633986928
2017,Statistische Region Hannover,Türkei,Veränderung gegenüber 2005 in Prozent,K032,-16.2800972,-16.2800971946101
2017,Celle,Türkei,Veränderung gegenüber 2005 in Prozent,K03351,-39.4127378,-39.4127377998346
2017,Cuxhaven,Türkei,Veränderung gegenüber 2005 in Prozent,K03352,-29.192007,-29.1920069504778
2017,Harburg,Türkei,Veränderung gegenüber 2005 in Prozent,K03353,-10.1297097,-10.129709697344
2017,Lüchow-Dannenberg,Türkei,Veränderung gegenüber 2005 in Prozent,K03354,-3.84615385,-3.84615384615385
2017,Lüneburg,Türkei,Veränderung gegenüber 2005 in Prozent,K03355,-22.1105528,-22.1105527638191
2017,Osterholz,Türkei,Veränderung gegenüber 2005 in Prozent,K03356,-26.5873016,-26.5873015873016
2017,Rotenburg (Wümme),Türkei,Veränderung gegenüber 2005 in Prozent,K03357,-25.5,-25.5
2017,Heidekreis,Türkei,Veränderung gegenüber 2005 in Prozent,K03358,-30.6090979,-30.6090979182729
2017,Stade,Türkei,Veränderung gegenüber 2005 in Prozent,K03359,-8.7200408,-8.72004079551249
2017,Uelzen,Türkei,Veränderung gegenüber 2005 in Prozent,K03360,-21.3483146,-21.3483146067416
2017,Verden,Türkei,Veränderung gegenüber 2005 in Prozent,K03361,-32.2896282,-32.2896281800391
2017,Statistische Region Lüneburg,Türkei,Veränderung gegenüber 2005 in Prozent,K033,-25.4009956,-25.4009955752212
2017,"Delmenhorst, Stadt",Türkei,Veränderung gegenüber 2005 in Prozent,K03401,-24.8500158,-24.8500157878118
2017,"Emden, Stadt",Türkei,Veränderung gegenüber 2005 in Prozent,K03402,-24.9329759,-24.9329758713137
2017,"Oldenburg (Oldb), Stadt",Türkei,Veränderung gegenüber 2005 in Prozent,K03403,-28.4043051,-28.4043051006083
2017,"Osnabrück, Stadt",Türkei,Veränderung gegenüber 2005 in Prozent,K03404,-15.8107688,-15.8107687519452
2017,"Wilhelmshaven, Stadt",Türkei,Veränderung gegenüber 2005 in Prozent,K03405,-29.8118669,-29.8118668596237
2017,Ammerland,Türkei,Veränderung gegenüber 2005 in Prozent,K03451,-33.5180055,-33.5180055401662
2017,Aurich,Türkei,Veränderung gegenüber 2005 in Prozent,K03452,-7.95454545,-7.95454545454545
2017,Cloppenburg,Türkei,Veränderung gegenüber 2005 in Prozent,K03453,-25.5836576,-25.5836575875486
2017,Emsland,Türkei,Veränderung gegenüber 2005 in Prozent,K03454,-27.7408638,-27.7408637873754
2017,Friesland,Türkei,Veränderung gegenüber 2005 in Prozent,K03455,-40.5797101,-40.5797101449275
2017,Grafschaft Bentheim,Türkei,Veränderung gegenüber 2005 in Prozent,K03456,-28.5714286,-28.5714285714286
2017,Leer,Türkei,Veränderung gegenüber 2005 in Prozent,K03457,-30.3599374,-30.3599374021909
2017,Oldenburg,Türkei,Veränderung gegenüber 2005 in Prozent,K03458,-36.2041467,-36.2041467304625
2017,Osnabrück,Türkei,Veränderung gegenüber 2005 in Prozent,K03459,-16.6666667,-16.6666666666667
2017,Vechta,Türkei,Veränderung gegenüber 2005 in Prozent,K03460,-21.0944957,-21.0944957047407
2017,Wesermarsch,Türkei,Veränderung gegenüber 2005 in Prozent,K03461,-28.8437103,-28.843710292249
2017,Wittmund,Türkei,Veränderung gegenüber 2005 in Prozent,K03462,-54.2682927,-54.2682926829268
2017,Statistische Region Weser-Ems,Türkei,Veränderung gegenüber 2005 in Prozent,K034,-23.9187181,-23.9187181237701
2017,Niedersachsen,Türkei,Veränderung gegenüber 2005 in Prozent,K030,-19.6446173,-19.6446172870482
2018,"Braunschweig, Stadt",Türkei,Veränderung gegenüber 2005 in Prozent,K03101,-14.6382407,-14.6382407251972
2018,"Salzgitter, Stadt",Türkei,Veränderung gegenüber 2005 in Prozent,K03102,-18.0379747,-18.0379746835443
2018,"Wolfsburg, Stadt",Türkei,Veränderung gegenüber 2005 in Prozent,K03103,20.4819277,20.4819277108434
2018,Gifhorn,Türkei,Veränderung gegenüber 2005 in Prozent,K03151,-12.2438255,-12.2438255386232
2018,Goslar,Türkei,Veränderung gegenüber 2005 in Prozent,K03153,-24.0702479,-24.0702479338843
2018,Helmstedt,Türkei,Veränderung gegenüber 2005 in Prozent,K03154,-23.2111693,-23.2111692844677
2018,Northeim,Türkei,Veränderung gegenüber 2005 in Prozent,K03155,-31.7738791,-31.7738791423002
2018,Peine,Türkei,Veränderung gegenüber 2005 in Prozent,K03157,-21.5885947,-21.5885947046843
2018,Wolfenbüttel,Türkei,Veränderung gegenüber 2005 in Prozent,K03158,-31.6981132,-31.6981132075472
2018,Göttingen,Türkei,Veränderung gegenüber 2005 in Prozent,K03159,-21.3968088,-21.3968087889092
2018,Statistische Region Braunschweig,Türkei,Veränderung gegenüber 2005 in Prozent,K031,-18.796128,-18.7961280272967
2018,Region Hannover,Türkei,Veränderung gegenüber 2005 in Prozent,K03241,-12.5391427,-12.5391427320785
2018,"dav. Hannover, Lhst.",Türkei,Veränderung gegenüber 2005 in Prozent,K03241001,-15.0904393,-15.0904392764858
2018,"dav. Hannover, Umland",Türkei,Veränderung gegenüber 2005 in Prozent,K03241999,-7.76886656,-7.76886655715528
2018,Diepholz,Türkei,Veränderung gegenüber 2005 in Prozent,K03251,-14.4295302,-14.4295302013423
2018,Hameln-Pyrmont,Türkei,Veränderung gegenüber 2005 in Prozent,K03252,-16.4855635,-16.4855634895995
2018,Hildesheim,Türkei,Veränderung gegenüber 2005 in Prozent,K03254,-21.0905597,-21.0905596925294
2018,Holzminden,Türkei,Veränderung gegenüber 2005 in Prozent,K03255,-28.7822878,-28.7822878228782
2018,Nienburg (Weser),Türkei,Veränderung gegenüber 2005 in Prozent,K03256,-32.2076613,-32.2076612903226
2018,Schaumburg,Türkei,Veränderung gegenüber 2005 in Prozent,K03257,-30.7189542,-30.718954248366
2018,Statistische Region Hannover,Türkei,Veränderung gegenüber 2005 in Prozent,K032,-16.2690524,-16.2690523525514
2018,Celle,Türkei,Veränderung gegenüber 2005 in Prozent,K03351,-41.27378,-41.2737799834574
2018,Cuxhaven,Türkei,Veränderung gegenüber 2005 in Prozent,K03352,-29.6264118,-29.6264118158123
2018,Harburg,Türkei,Veränderung gegenüber 2005 in Prozent,K03353,-7.35021618,-7.35021618282891
2018,Lüchow-Dannenberg,Türkei,Veränderung gegenüber 2005 in Prozent,K03354,0.96153846,0.961538461538462
2018,Lüneburg,Türkei,Veränderung gegenüber 2005 in Prozent,K03355,-22.1105528,-22.1105527638191
2018,Osterholz,Türkei,Veränderung gegenüber 2005 in Prozent,K03356,-26.0912698,-26.0912698412698
2018,Rotenburg (Wümme),Türkei,Veränderung gegenüber 2005 in Prozent,K03357,-26.0,-26.0
2018,Heidekreis,Türkei,Veränderung gegenüber 2005 in Prozent,K03358,-32.922128,-32.9221279876638
2018,Stade,Türkei,Veränderung gegenüber 2005 in Prozent,K03359,-9.99490056,-9.9949005609383
2018,Uelzen,Türkei,Veränderung gegenüber 2005 in Prozent,K03360,-21.3483146,-21.3483146067416
2018,Verden,Türkei,Veränderung gegenüber 2005 in Prozent,K03361,-34.0508806,-34.0508806262231
2018,Statistische Region Lüneburg,Türkei,Veränderung gegenüber 2005 in Prozent,K033,-26.0923673,-26.0923672566372
2018,"Delmenhorst, Stadt",Türkei,Veränderung gegenüber 2005 in Prozent,K03401,-25.6394064,-25.639406378276
2018,"Emden, Stadt",Türkei,Veränderung gegenüber 2005 in Prozent,K03402,-26.2734584,-26.2734584450402
2018,"Oldenburg (Oldb), Stadt",Türkei,Veränderung gegenüber 2005 in Prozent,K03403,-30.5100608,-30.5100608329434
2018,"Osnabrück, Stadt",Türkei,Veränderung gegenüber 2005 in Prozent,K03404,-17.5225646,-17.5225645813881
2018,"Wilhelmshaven, Stadt",Türkei,Veränderung gegenüber 2005 in Prozent,K03405,-30.5354559,-30.5354558610709
2018,Ammerland,Türkei,Veränderung gegenüber 2005 in Prozent,K03451,-30.7479224,-30.7479224376731
2018,Aurich,Türkei,Veränderung gegenüber 2005 in Prozent,K03452,-6.81818182,-6.81818181818182
2018,Cloppenburg,Türkei,Veränderung gegenüber 2005 in Prozent,K03453,-26.5564202,-26.556420233463
2018,Emsland,Türkei,Veränderung gegenüber 2005 in Prozent,K03454,-27.7408638,-27.7408637873754
2018,Friesland,Türkei,Veränderung gegenüber 2005 in Prozent,K03455,-37.6811594,-37.6811594202899
2018,Grafschaft Bentheim,Türkei,Veränderung gegenüber 2005 in Prozent,K03456,-29.7142857,-29.7142857142857
2018,Leer,Türkei,Veränderung gegenüber 2005 in Prozent,K03457,-25.6651017,-25.6651017214398
2018,Oldenburg,Türkei,Veränderung gegenüber 2005 in Prozent,K03458,-37.7990431,-37.799043062201
2018,Osnabrück,Türkei,Veränderung gegenüber 2005 in Prozent,K03459,-16.8023887,-16.8023887079262
2018,Vechta,Türkei,Veränderung gegenüber 2005 in Prozent,K03460,-22.6853325,-22.6853324848871
2018,Wesermarsch,Türkei,Veränderung gegenüber 2005 in Prozent,K03461,-28.5260483,-28.5260482846252
2018,Wittmund,Türkei,Veränderung gegenüber 2005 in Prozent,K03462,-54.2682927,-54.2682926829268
2018,Statistische Region Weser-Ems,Türkei,Veränderung gegenüber 2005 in Prozent,K034,-24.5612626,-24.5612625998956
2018,Niedersachsen,Türkei,Veränderung gegenüber 2005 in Prozent,K030,-20.0030466,-20.0030466495815
2019,"Braunschweig, Stadt",Türkei,Veränderung gegenüber 2005 in Prozent,K03101,-14.1346315,-14.1346315259359
2019,"Salzgitter, Stadt",Türkei,Veränderung gegenüber 2005 in Prozent,K03102,-19.3829114,-19.3829113924051
2019,"Wolfsburg, Stadt",Türkei,Veränderung gegenüber 2005 in Prozent,K03103,20.4819277,20.4819277108434
2019,Gifhorn,Türkei,Veränderung gegenüber 2005 in Prozent,K03151,-13.0320547,-13.0320546505518
2019,Goslar,Türkei,Veränderung gegenüber 2005 in Prozent,K03153,-25.1033058,-25.103305785124
2019,Helmstedt,Türkei,Veränderung gegenüber 2005 in Prozent,K03154,-24.5200698,-24.5200698080279
2019,Northeim,Türkei,Veränderung gegenüber 2005 in Prozent,K03155,-32.748538,-32.7485380116959
2019,Peine,Türkei,Veränderung gegenüber 2005 in Prozent,K03157,-23.7949762,-23.7949762389681
2019,Wolfenbüttel,Türkei,Veränderung gegenüber 2005 in Prozent,K03158,-30.9433962,-30.9433962264151
2019,Göttingen,Türkei,Veränderung gegenüber 2005 in Prozent,K03159,-21.5275961,-21.5275961286947
2019,Statistische Region Braunschweig,Türkei,Veränderung gegenüber 2005 in Prozent,K031,-19.4266217,-19.4266216667285
2019,Region Hannover,Türkei,Veränderung gegenüber 2005 in Prozent,K03241,-13.0273747,-13.0273746590794
2019,"dav. Hannover, Lhst.",Türkei,Veränderung gegenüber 2005 in Prozent,K03241001,-15.8914729,-15.8914728682171
2019,"dav. Hannover, Umland",Türkei,Veränderung gegenüber 2005 in Prozent,K03241999,-7.67223886,-7.67223886365832
2019,Diepholz,Türkei,Veränderung gegenüber 2005 in Prozent,K03251,-13.8702461,-13.8702460850112
2019,Hameln-Pyrmont,Türkei,Veränderung gegenüber 2005 in Prozent,K03252,-17.1064887,-17.1064886681155
2019,Hildesheim,Türkei,Veränderung gegenüber 2005 in Prozent,K03254,-22.2916166,-22.2916166226279
2019,Holzminden,Türkei,Veränderung gegenüber 2005 in Prozent,K03255,-28.7822878,-28.7822878228782
2019,Nienburg (Weser),Türkei,Veränderung gegenüber 2005 in Prozent,K03256,-33.7197581,-33.7197580645161
2019,Schaumburg,Türkei,Veränderung gegenüber 2005 in Prozent,K03257,-31.8627451,-31.8627450980392
2019,Statistische Region Hannover,Türkei,Veränderung gegenüber 2005 in Prozent,K032,-16.8654738,-16.8654738237243
2019,Celle,Türkei,Veränderung gegenüber 2005 in Prozent,K03351,-43.3416046,-43.3416046319272
2019,Cuxhaven,Türkei,Veränderung gegenüber 2005 in Prozent,K03352,-31.3640313,-31.3640312771503
2019,Harburg,Türkei,Veränderung gegenüber 2005 in Prozent,K03353,-3.33539222,-3.33539221741816
2019,Lüchow-Dannenberg,Türkei,Veränderung gegenüber 2005 in Prozent,K03354,5.76923077,5.76923076923077
2019,Lüneburg,Türkei,Veränderung gegenüber 2005 in Prozent,K03355,-22.1105528,-22.1105527638191
2019,Osterholz,Türkei,Veränderung gegenüber 2005 in Prozent,K03356,-25.5952381,-25.5952380952381
2019,Rotenburg (Wümme),Türkei,Veränderung gegenüber 2005 in Prozent,K03357,-27.5,-27.5
2019,Heidekreis,Türkei,Veränderung gegenüber 2005 in Prozent,K03358,-29.8380879,-29.8380878951426
2019,Stade,Türkei,Veränderung gegenüber 2005 in Prozent,K03359,-9.48495665,-9.48495665476798
2019,Uelzen,Türkei,Veränderung gegenüber 2005 in Prozent,K03360,-21.3483146,-21.3483146067416
2019,Verden,Türkei,Veränderung gegenüber 2005 in Prozent,K03361,-35.0293542,-35.0293542074364
2019,Statistische Region Lüneburg,Türkei,Veränderung gegenüber 2005 in Prozent,K033,-25.9540929,-25.954092920354
2019,"Delmenhorst, Stadt",Türkei,Veränderung gegenüber 2005 in Prozent,K03401,-27.2181876,-27.2181875592043
2019,"Emden, Stadt",Türkei,Veränderung gegenüber 2005 in Prozent,K03402,-27.613941,-27.6139410187668
2019,"Oldenburg (Oldb), Stadt",Türkei,Veränderung gegenüber 2005 in Prozent,K03403,-32.6158166,-32.6158165652784
2019,"Osnabrück, Stadt",Türkei,Veränderung gegenüber 2005 in Prozent,K03404,-17.8338002,-17.8338001867414
2019,"Wilhelmshaven, Stadt",Türkei,Veränderung gegenüber 2005 in Prozent,K03405,-31.2590449,-31.2590448625181
2019,Ammerland,Türkei,Veränderung gegenüber 2005 in Prozent,K03451,-30.7479224,-30.7479224376731
2019,Aurich,Türkei,Veränderung gegenüber 2005 in Prozent,K03452,-3.40909091,-3.40909090909091
2019,Cloppenburg,Türkei,Veränderung gegenüber 2005 in Prozent,K03453,-27.5291829,-27.5291828793774
2019,Emsland,Türkei,Veränderung gegenüber 2005 in Prozent,K03454,-25.2491694,-25.2491694352159
2019,Friesland,Türkei,Veränderung gegenüber 2005 in Prozent,K03455,-34.7826087,-34.7826086956522
2019,Grafschaft Bentheim,Türkei,Veränderung gegenüber 2005 in Prozent,K03456,-30.5714286,-30.5714285714286
2019,Leer,Türkei,Veränderung gegenüber 2005 in Prozent,K03457,-22.5352113,-22.5352112676056
2019,Oldenburg,Türkei,Veränderung gegenüber 2005 in Prozent,K03458,-37.7990431,-37.799043062201
2019,Osnabrück,Türkei,Veränderung gegenüber 2005 in Prozent,K03459,-16.8023887,-16.8023887079262
2019,Vechta,Türkei,Veränderung gegenüber 2005 in Prozent,K03460,-24.2761693,-24.2761692650334
2019,Wesermarsch,Türkei,Veränderung gegenüber 2005 in Prozent,K03461,-29.4790343,-29.4790343074968
2019,Wittmund,Türkei,Veränderung gegenüber 2005 in Prozent,K03462,-54.2682927,-54.2682926829268
2019,Statistische Region Weser-Ems,Türkei,Veränderung gegenüber 2005 in Prozent,K034,-25.0632505,-25.0632504718686
2019,Niedersachsen,Türkei,Veränderung gegenüber 2005 in Prozent,K030,-20.4869263,-20.4869262890016
2020,"Braunschweig, Stadt",Türkei,Veränderung gegenüber 2005 in Prozent,K03101,-15.0579151,-15.0579150579151
2020,"Salzgitter, Stadt",Türkei,Veränderung gegenüber 2005 in Prozent,K03102,-20.0158228,-20.0158227848101
2020,"Wolfsburg, Stadt",Türkei,Veränderung gegenüber 2005 in Prozent,K03103,23.0636833,23.0636833046472
